id	name	add_name	description	popup	special_enchant_amount	special_enchant_desc	color
1155	岗哨刀		新发给岗哨兵使用的金刚石之剑	-1	0		1
1156	岗哨刀		新发给岗哨兵使用的金刚石之剑	-1	0		1
1157	老旧的青铜剑		岗哨兵曾经使用过的青铜剑，将此回收后交给哨兵洁妮恩。	-1	0		1
1158	骨碎片		骸骨的碎片。收集10个骨碎片和3个精灵的头盖骨交给乌诺连。	-1	0		1
1159	精灵的头盖骨		精灵的头盖骨。收集10个骨碎片和3个精灵的头盖骨交给乌诺连。	-1	0		1
1160	深渊的结石		收集13个魔精石交给哨兵尼尔西亚	-1	0		1
1161	仪式剑		拿这把剑去找战士界公会的大师可转职为骑士	-1	0		1
1162	领主的货币-警卫队长巴堤亚		刻有古鲁丁领主标帜的金币。必须收集3个以上才能结束见习骑士试练。	-1	0		1
1163	领主的货币-大神官雷门德		刻有古鲁丁领主标帜的金币。必须收集3个以上才能结束见习骑士试练。	-1	0		1
1164	领主的货币-警卫队长贝兹库		刻有古鲁丁领主标帜的金币。必须收集3个以上才能结束见习骑士试练。	-1	0		1
1165	领主的货币-大神官雷比安		刻有古鲁丁领主标帜的金币。必须收集3个以上才能结束见习骑士试练。	-1	0		1
1166	领主的货币-警卫队长革尔泊特		刻有古鲁丁领主标帜的金币。必须收集3个以上才能结束见习骑士试练。	-1	0		1
1167	领主的货币-大神官比奥帝		刻有古鲁丁领主标帜的金币。必须收集3个以上才能结束见习骑士试练。	-1	0		1
1168	古鲁丁警卫队标章		证明警卫队队员的标章。根据警卫队长巴堤亚的要求去猎杀食人妖袭击者。	-1	0		1
1169	食人妖项链		食人妖为了施法所戴的项链。收集10个交给警卫队长巴堤亚。	-1	0		1
1170	殷海萨教坛标章		根据大神官雷门德要求到绝望废墟打倒不死族祭师，收集12个殷海萨十字徽章。	-1	0		1
1171	殷海萨十字徽章		光神殷海萨的神圣十字徽章。收集12个殷海萨十字徽章交给大神官雷门德。	-1	0		1
1172	古鲁丁警卫队标章		证明警卫队队员的标章。根据警卫队长贝兹库的要求去猎杀毒蜘蛛。	-1	0		1
1173	巨大毒蜘蛛的脚		由巨大毒蜘蛛身上割取下的脚，收集20个交给警卫队长贝兹库。	-1	0		1
1174	殷海萨教坛标章		根据大神官雷比安的要求猎杀朗克蜥蜴人收集该标章。	-1	0		1
1175	蜥蜴人图腾		郎克蜥蜴人随身携带的小雕像。收集20个交给大神官雷比安。	-1	0		1
1176	古鲁丁警卫队标章		证明警卫队队员的标章。根据警卫队长革尔泊特的要求去猎杀巨大蜘蛛。	-1	0		1
1177	巨大蜘蛛的皮		剥开巨大蜘蛛得到的皮。收集20个交给警卫队长革尔泊特。	-1	0		1
1178	殷海萨教坛标章		根据大神官比奥帝的要求去精灵废墟狩猎沉静之惧。	-1	0		1
1179	恐怖的头盖骨		很久前死掉的精灵的头骨。将此收集十个后去找大神官比奥帝。	-1	0		1
1180	贝兹库的信		贝兹库写给奈提的信。去古鲁丁村庄把信交给奈提。	-1	0		1
1183	史巴托骨头		史巴托的骨碎片。收集10个交给奈提。	-1	0		1
1184	光之马蹄		通过奈提的测试所得到的凭证。交给警卫队长贝兹库。	-1	0		1
1185	通缉令		扫荡猫眼石盗贼集团，并且找回被掠夺物品之人将会获得奖赏。	-1	0		1
1186	被窃的珠宝		被猫眼石盗贼集团偷窃的珠宝。交给警卫队长贝兹库。	-1	0		1
1187	被窃的魔法书		被猫眼石盗贼集团偷窃的稀有魔法书。交给警卫队长贝兹库。	-1	0		1
1188	被窃的戒指		被猫眼石盗贼集团偷窃的昂贵戒指。交给警卫队长贝兹库。	-1	0		1
1189	被窃的项链		猫眼盗贼团偷的贵重项链。要交给警卫队长贝兹库。	-1	0		1
1190	贝兹库的推荐函		拿着此推荐函去找战士工会的宗师可以转职为盗贼。	-1	0		1
1191	教坛回收章		神官基根特发给的禁书回收授权章。拿着这个到处转一转，回收禁书	-1	0		1
1192	教坛委托章		代替神官基根特给教团的证明书。拿着这个去找勒莫尼尔并拿回勒莫尼尔契约。	-1	0		1
1193	勒莫尼尔的书		勒莫尼尔写的最后一本书。将此书交给安赫班特魔法学院的大巫师噶尔林特。	-1	0		1
1194	薇薇安的书		辛普龙卖给维维安特的禁书。收集5本交给神官基根特。	-1	0		1
1195	辛普龙的书		辛普龙卖剩下的禁书。收集5本交给神官基根特。	-1	0		1
1196	普拉卡的书		辛普龙卖给普拉卡的禁书。收集5本交给神官基根特。	-1	0		1
1197	噶尔林特的证书		保管禁书人员噶尔林特给予的确认书。拿着这个去找勒莫尼尔并拿回勒莫尼尔契约。	-1	0		1
1198	母亲的坠子		普拉卡在废墟所遗失的母亲遗物。拿着这个交给警卫普拉卡并拿回禁书。	-1	0		1
1199	母亲的项链		已经遗失垂饰的一条链子。猎杀悲哀废墟的僵尸找回链子并修复为完整的项链。	-1	0		1
1200	勒莫尼尔的契约		勒莫尼尔再也不写禁书的保证书。交给神官基根特并拿信仰凭证。	-1	0		1
1201	信仰凭证		拿着这个去找神殿的大神官可以转职成为牧师。	-1	0		1
1202	索日乌斯的信		索日乌斯写给古鲁丁城铁匠克鲁托的信。	-1	0		1
1203	克鲁托的箱子		克鲁托委托转交给大师索日乌斯的箱子	-1	0		1
1204	精灵骑士胸针		将这个胸针拿给战士工会宗师可转职为精灵骑士。	-1	0		1
1205	黄玉碎片		从废墟的怪物那里得到的黄玉碎块。收集20个交给大师索日乌斯。	-1	0		1
1206	绿宝石碎片		是从豺狼兵身上得到的绿宝石碎片。收集20个后，拿给铁匠克鲁托。	-1	0		1
1207	雷奥利亚的信		雷奥利亚写给莫列蒂的信。交给警卫莫列蒂。	-1	0		1
1208	普里根的信纸撕页1		普里根写的信，已经撕烂无法辨认。收集4个碎片需要交给警卫莫列蒂。	-1	0		1
1209	普里根的信纸撕页2		普里根写的信，已经撕烂无法辨认。收集4个碎片需要交给警卫莫列蒂。	-1	0		1
1210	普里根的信纸撕页3		普里根写的信，已经撕烂无法辨认。收集4个碎片需要交给警卫莫列蒂。	-1	0		1
1211	普里根的信纸撕页4		普里根写的信，已经撕烂无法辨认。收集4个碎片需要交给警卫莫列蒂。	-1	0		1
1212	莫列蒂的药草		莫列蒂委托交给普里根的药草。	-1	0		1
1214	莫列蒂的信		莫列蒂写给普里根的信	-1	0		1
1215	普里根的信		普里根回给警卫莫列蒂的信，将此交给莫列蒂。	-1	0		1
1216	荣耀的警卫队员证		莫列蒂写给雷奥利亚的信。交给大师雷奥利亚。	-1	0		1
1217	雷奥利亚的推荐函		拿着此推荐函去找战士工会的宗师可转职为精灵巡守。	-1	0		1
1218	罗格里亚的信		罗格里亚写给葛雷妮丝的信，与象征火的红宝石有关。	-1	0		1
1219	红毛		红色的毛，是制作魔力红宝石的材料。收集5个交给教师葛雷妮丝则可以得到魔力红宝石。	-1	0		1
1220	魔力红宝石		象征火的红宝石。收集象征自然的4个宝石交给罗格里亚可以得到转职凭证。	-1	0		1
1221	纯净的海蓝宝石		象征水的海蓝宝石，找出象征自然的四种宝石交给罗格里亚会取得转职凭证。	-1	0		1
1222	美味的苹果		熟透的美味苹果。交给塔里亚可以得到关于水的海蓝宝石的情报。	-1	0		1
1223	黄金树叶		象征世界树的树叶。收集5个交给塔里亚可得到海蓝宝石。	-1	0		1
1224	不朽的爱		诺尔思温德很想借阅的一本书。将此书交给诺尔思温德可得到关于紫水晶的情报。	-1	0		1
1225	紫水晶		击倒斯卡鼠人队长可以得到的紫水晶。给诺尔思温德2个的话可以得到高贵紫水晶。	-1	0		1
1226	高贵紫水晶		象征风的紫水晶。收集象征自然的4个宝石交给罗格里亚可以得到转职凭证。	-1	0		1
1227	罗格里亚的推荐函		罗格里亚写的推荐函。交给瓦尔萨克可以得到关于丰盈橄榄石的情报。	-1	0		1
1228	橄榄石		击倒骷髅射手可以得到的橄榄石。收集3个交给瓦尔萨克可以得到丰盈橄榄石。	-1	0		1
1229	丰盈橄榄石		象征大地的橄栏石，收集象征自然的4个宝石交给罗格里亚可以得到转职凭证。	-1	0		1
1230	不朽钻石		拿着这个证明去找殷海萨神殿的大神官可转职为精灵巫师。	-1	0		1
1231	水晶项链		玛奴维尔给予的水晶项链。拿着这个去找在古鲁丁港口说是创造奇迹的少女。	-1	0		1
1232	骗子的钱币		裴琳诈骗得来的钱，交给亚拉娜即可。	-1	0		1
1233	亚拉娜的日记		纪录诈骗奇迹的日记，将此交给神官玛奴维尔作为证据。	-1	0		1
1234	蜥蜴王的旨令		蜥蜴人队长下达的命令	-1	0		1
1235	神谕之叶		拿着这个去找大神官可转职为神使。	-1	0		1
1236	亚拉娜的残缺日记		亚拉娜给的半张日记。需要从裴琳那里要回钱，购买剩下的日记才可以。	-1	0		1
1237	派勒斯的护身符		刻有象征派勒斯的古欧文字的护身符，将此护身符带在身上，去中立地带狩猎兽化狼人。	-1	0		1
1238	兽化狼人的头盖骨		从兽化狼人身上猎取得到的头盖骨。收集13个交给大师维尔吉尔。	-1	0		1
1239	维尔吉尔的信		大师维尔吉尔所写的信，将此交给在古鲁丁村庄的深渊祭司卡林塔。	-1	0		1
1240	骷髅的护身符		刻有象征死亡的骷髅符咒。将此随身携带去找制作棺材所需的材料。	-1	0		1
1241	巨大毒蜘蛛的壳		将巨大毒蜘蛛的坚硬壳和五个缚毒蜘蛛丝交给深渊祭司卡林塔。	-1	0		1
1242	特林丹的丝绸		毒蜘蛛的蜘蛛丝。收集5个和巨大毒蜘蛛的壳一起交给深渊祭司卡林塔。	-1	0		1
1243	永眠的棺材		黑暗精灵举行骑士葬礼时所使用的棺材。交给大师维尔吉尔。	-1	0		1
1244	深渊凝视		拿着这个证明去找黑暗精灵公会的宗师可转职为沼泽骑士。	-1	0		1
1245	席琳的号召		从特瑞斯克尔收到的信。去找在黑暗精灵成人祭坛的巫女阿尔克尼亚。	-1	0		1
1246	阿尔克尼亚的信		阿尔克尼亚收到的信。交给警卫雷坎可得到关于盗贼的情报。	-1	0		1
1247	雷坎的字条		警卫兵雷坎给的字条，要求猎杀月石兽收集臼齿。	-1	0		1
1248	月石兽的臼齿		击倒月石兽得到的臼齿。收集10个交给警卫雷坎。	-1	0		1
1249	雷坎之刀		雷坎赠与的配刀。对卡尔皮可有效果。	-1	0		1
1250	席琳之泪		在黑暗精灵成人仪式被盗的魔法液体。交给巫女阿尔克尼亚。	-1	0		1
1251	阿尔克尼亚的推荐函		阿尔克尼亚为表示谢意而写的推荐函。交给特瑞斯克尔。	-1	0		1
1252	钢铁之心		通过试练所得到，可转职为暗杀者的证明之物。	-1	0		1
1253	愤怒种子		从愤怒的查尔克仁处获得的种子。交给巫女瓦芮卡。	-1	0		1
1254	绝望种子		巫女瓦芮卡给的绝望种子。为了取得黑暗宝石必须携带在身	-1	0		1
1255	恐惧种子		从恐怖的安瑟利那获得的种子。交给巫女瓦芮卡。	-1	0		1
1256	狂乱种子		可从充满狂气的对象取得此种子。将此带着去找巫女瓦芮卡。	-1	0		1
1257	家族的遗骨		被杀害的查尔克仁家族遗骨。收集3个交给查尔克仁。	-1	0		1
1258	瓦芮卡的药水		瓦芮卡制作的药水	-1	0		1
1259	恶臭僵尸的膝盖骨		安瑟利一直在寻找怪物的膝盖骨。交给安瑟利可得到恐惧种子。	-1	0		1
1260	狂乱之心		因狂乱魔法师而变成骸骨者之心脏。将此收集3颗去找巫女阿尔克尼亚。	-1	0		1
1261	黑暗宝石		拿着此凭证去找黑暗精灵工会的宗师可转职为黑暗巫师。	-1	0		1
1262	锡德拉的信		锡德拉写给塔尔波特的推荐函。拿着推荐函去古鲁丁村庄的教师塔尔波特。	-1	0		1
1263	白皮纸		无字的羊皮卷轴。拿着这个去狩猎黑暗魅魔可得到血的北欧文字。	-1	0		1
1264	血的北欧文字		用黑暗魅魔的血所写的古北欧文字。收集5个交给教师塔尔波特。	-1	0		1
1265	凯勒米尔之书		精灵语写的黑暗之神格兰肯的经典。锡德拉要找的2本书中的一本。	-1	0		1
1266	阿敦尼乌斯的祈祷		受众人喜爱的祈祷文之书。拿着这个去古鲁丁村庄的神官阿多纽斯。	-1	0		1
1267	忏悔者标章		正在忏悔自己罪恶的标帜。将此随身携带去绝望废墟猎取不死骷髅。	-1	0		1
1268	苍白的骨碎片		在绝望废墟打垮的不死骷髅身上所取得的骨头，将此收集10个回到神官阿多纽斯之处。	-1	0		1
1269	安塔利尔之书		精灵语写的光之神殷海萨的经典。锡德拉要找的2本书中的一本。	-1	0		1
1270	深渊之珠		拿着此凭证去找黑暗精灵工会的宗师可转职为席琳神使。	-1	0		1
1271	见习骑士的标章		见习骑士的标帜。古鲁丁领地的各个村庄都转一转见见警卫队长和大神官。	-1	0		1
1272	葛雷妮丝的护身符		葛雷妮丝的护身符。猎杀长爪蜘蛛收集5个红毛交给教师葛雷妮丝。	-1	0		1
1273	世界树树液		树精利比喜欢的世界树树液。收集5个黄金树叶交给塔里亚。	-1	0		1
1274	幸运之罐		诺尔思温德的幸运罐子。猎杀斯卡鼠人队长得到的2个紫水晶交给诺尔思温德即可。	-1	0		1
1275	塔玛托的项链		裴琳的保镳塔玛托之项链。拿给裴琳看	-1	0		1
1276	克鲁托的字条		克鲁托请求击退豺狼兵的字条	-1	0		1
1277	幸运之钥		青铜制作的钥匙。在沼泽地带狩猎僵尸收集3个交给查尔克仁。	-1	0		1
1278	蜡烛		驱走黑暗的蜡烛。在黑魔法学院收集2个不死生物的膝盖骨交给安瑟利。	-1	0		1
1279	药草芳香剂		芳香的药草罐。从骷髅巡守处取得3颗狂乱之心并交给巫女阿尔克尼亚。	-1	0		1
1280	光之地图		燃烧的火蜥蜴给的地图。杀掉鼠人战士后将火焰之钥交给火蜥蜴会取得火之凭证。	-1	0		1
1281	火焰之钥		杀掉鼠人战士后取得的钥匙。交给火蜥蜴会取得火之凭证。	-1	0		1
1282	火焰耳环		火蜥蜴给予的火的凭证。收集4个凭证交给帕芮那可得到转职凭证。	-1	0		1
1283	破碎的青铜镜		风妖精给予的镜子。去找荒原蜥蜴人得到风之羽毛交给风妖精。	-1	0		1
1284	风之羽毛		风妖精在荒原附近所隐藏的羽毛。交给风妖精会给予风之凭证。	-1	0		1
1285	风之手镯		风妖精给予的风之凭证。收集4个凭证交给帕芮那可得到转职凭证。	-1	0		1
1286	罗摩的日记		日记记载:击倒水之预言家，拿着2个发亮的石子，去找水妖精可得到水之凭证。	-1	0		1
1287	闪耀的小鹅卵石		击倒水之预言家就可以得到的石子。交给水妖精可得到水之凭证。	-1	0		1
1288	水之项链		水妖精给予的水之凭证。收集4个凭证交给帕芮那可得到转职凭证。	-1	0		1
1289	生锈的金币		大地之蛇给的钱币。猎杀红毛熊得到的红土交给大地之蛇可得到大地凭证。	-1	0		1
1290	红土		击倒红毛熊所获得的红土。交给大地之蛇可得到大地凭证。	-1	0		1
1291	大地戒指		大地之蛇给的大地凭证。收集4个凭证交给帕芮那可得到转职凭证。	-1	0		1
1292	季节之珠		拿着此珠子去找神殿的大神官可转职为巫师。	-1	0		1
1293	生锈的钥匙		一把生锈的钥匙，可以打开锁住普里根的枷锁。去交给普里根。	-1	0		1
1294	魔法书-高级防御术		学习高级防御术的魔法书。精灵战士，黑暗战士使用。\n学习等级:5	-1	0		1
1334	掠夺者的尖牙		掠夺者的尖牙，收集100个交给小精灵莫妮卡。	-1	0		1
1335	哥布林木棒		哥布林修剪粗树枝制成的棍棒。交给安特布麦特蓝。	-1	0		1
1336	玻璃碎片		碎玻璃片，在商店出售价格很便宜。	-1	0		1
1337	绿宝石		在商店可卖出高价。	-1	0		1
1338	蓝色玛瑙		蓝色的玛瑙宝石，可以卖给商店。	-1	0		1
1339	玛瑙		一般的玛瑙宝石，商店可能有卖。	-1	0		1
1340	银色树叶		银色的树叶，可以卖给商店。	-1	0		1
1341	骨箭		将骨头削成尖制成的箭。D级弓使用。	-1	0		1
1342	铁箭		用钢铁制成的弓箭。C级弓使用。	-1	0		1
